date,pcr,threshold,signal,pos,ret,pnl,strategy,benchmark
2021-01-15,136.06,137.754,0.0,0.0,-0.005781,-0.0002,2.155591,2.538247
2021-01-18,133.4,137.754,0.0,0.0,-0.000281,-0.0,2.155591,2.537534
2021-01-19,150.92,138.01,1.0,0.0,0.016998,0.0,2.155591,2.580667
2021-01-20,137.65,138.01,0.0,1.0,-0.004484,-0.004684,2.145495,2.569095
2021-01-21,151.97,138.198,1.0,0.0,0.021991,-0.0002,2.145066,2.625592
2021-01-22,132.57,138.01,0.0,1.0,-0.008341,-0.008541,2.126745,2.603692
2021-01-25,121.74,137.794,0.0,0.0,-0.004525,-0.0002,2.12632,2.591909
2021-01-26,107.44,137.61,0.0,0.0,-0.018041,-0.0,2.12632,2.545149
2021-01-27,133.97,137.194,0.0,0.0,0.002721,0.0,2.12632,2.552073
2021-01-28,113.52,136.444,0.0,0.0,-0.018187,-0.0,2.12632,2.505657
2021-01-29,107.32,136.096,0.0,0.0,-0.018005,-0.0,2.12632,2.460542
2021-02-01,121.52,136.096,0.0,0.0,0.017953,0.0,2.12632,2.504716
2021-02-02,155.75,136.444,1.0,0.0,0.02271,0.0,2.12632,2.561598
2021-02-03,141.65,137.194,1.0,1.0,0.000715,0.000515,2.127415,2.563429
2021-02-04,135.87,137.194,0.0,1.0,-0.004128,-0.004128,2.118633,2.552848
2021-02-05,145.6,137.61,1.0,0.0,0.006124,-0.0002,2.11821,2.568481
2021-02-17,159.11,137.61,1.0,1.0,0.035431,0.035231,2.192836,2.659484
2021-02-18,133.75,137.61,0.0,1.0,0.003803,0.003803,2.201174,2.669597
2021-02-19,123.18,137.61,0.0,0.0,-0.005061,-0.0002,2.200734,2.656085
2021-02-22,138.88,137.794,1.0,0.0,0.004209,0.0,2.200734,2.667265
2021-02-23,140.38,137.794,1.0,1.0,0.002026,0.001826,2.204752,2.672668
2021-02-24,131.02,137.61,0.0,1.0,-0.01404,-0.01404,2.173796,2.635143
2021-02-25,135.18,137.194,0.0,0.0,0.014782,-0.0002,2.173362,2.674095
2021-02-26,110.26,136.444,0.0,0.0,-0.030293,-0.0,2.173362,2.593089
2021-03-02,107.09,136.444,0.0,0.0,-0.000434,-0.0,2.173362,2.591964
2021-03-03,134.53,136.096,0.0,0.0,0.016608,0.0,2.173362,2.635013
2021-03-04,123.84,136.004,0.0,0.0,-0.018833,-0.0,2.173362,2.585387
2021-03-05,124.52,135.9,0.0,0.0,-0.003218,-0.0,2.173362,2.577068
2021-03-08,117.32,135.818,0.0,0.0,-0.002215,-0.0,2.173362,2.57136
2021-03-09,116.68,135.728,0.0,0.0,0.002085,0.0,2.173362,2.57672
2021-03-10,117.06,135.498,0.0,0.0,0.003695,0.0,2.173362,2.586242
2021-03-11,126.22,134.92,0.0,0.0,0.016836,0.0,2.173362,2.629784
2021-03-12,118.54,134.92,0.0,0.0,0.004674,0.0,2.173362,2.642075
2021-03-15,117.7,134.526,0.0,0.0,-0.00036,-0.0,2.173362,2.641124
2021-03-16,124.22,134.3,0.0,0.0,0.003928,0.0,2.173362,2.651499
2021-03-17,118.77,133.882,0.0,0.0,-0.005967,-0.0,2.173362,2.635677
2021-03-18,118.51,133.61,0.0,0.0,0.004441,0.0,2.173362,2.647383
2021-03-19,101.33,133.61,0.0,0.0,-0.01336,-0.0,2.173362,2.612015
2021-03-22,112.86,133.61,0.0,0.0,0.007404,0.0,2.173362,2.631354
2021-03-23,108.81,133.268,0.0,0.0,-0.000718,-0.0,2.173362,2.629463
2021-03-24,119.33,133.268,0.0,0.0,-0.008992,-0.0,2.173362,2.605819
2021-03-25,117.28,133.268,0.0,0.0,0.001748,0.0,2.173362,2.610373
2021-03-26,128.13,133.268,0.0,0.0,0.015301,0.0,2.173362,2.650315
2021-03-29,141.57,133.61,1.0,0.0,0.010431,0.0,2.173362,2.677961
2021-03-30,142.39,133.61,1.0,1.0,0.004791,0.004591,2.183339,2.69079
2021-03-31,120.5,133.268,0.0,1.0,-0.007476,-0.007476,2.167015,2.670673
2021-04-01,127.04,132.87,0.0,0.0,0.00853,-0.0002,2.166582,2.693453
2021-04-06,133.69,132.87,1.0,0.0,0.010174,0.0,2.166582,2.720855
2021-04-07,130.1,132.57,0.0,1.0,0.00451,0.00431,2.175919,2.733125
2021-04-08,135.2,132.57,1.0,0.0,0.006606,-0.0002,2.175484,2.75118
2021-04-09,128.43,132.378,0.0,1.0,-0.004274,-0.004474,2.165751,2.739422
2021-04-12,132.95,132.378,1.0,0.0,0.000332,-0.0002,2.165318,2.740332
2021-04-13,137.09,132.378,1.0,1.0,-0.002064,-0.002264,2.160417,2.734677
2021-04-14,145.66,132.378,1.0,1.0,0.00244,0.00244,2.165689,2.741351
2021-04-15,152.41,132.378,1.0,1.0,0.012496,0.012496,2.192752,2.775607
2021-04-16,151.28,132.378,1.0,1.0,0.004807,0.004807,2.203291,2.788948
2021-04-19,166.03,132.378,1.0,1.0,0.006088,0.006088,2.216706,2.805929
2021-04-20,167.1,132.378,1.0,1.0,0.00351,0.00351,2.224486,2.815777
2021-04-21,156.81,132.378,1.0,1.0,-0.007028,-0.007028,2.208851,2.795986
2021-04-22,145.84,132.378,1.0,1.0,-0.006112,-0.006112,2.195351,2.778897
2021-04-23,153.54,132.378,1.0,1.0,0.011891,0.011891,2.221456,2.811941
2021-04-26,180.64,132.378,1.0,1.0,0.015723,0.015723,2.256385,2.856154
2021-04-27,168.91,132.378,1.0,1.0,0.001344,0.001344,2.259416,2.859992
2021-04-28,177.02,132.378,1.0,1.0,-0.001612,-0.001612,2.255773,2.855381
2021-04-29,162.7,132.378,1.0,1.0,-5e-05,-5e-05,2.255662,2.855239
2021-05-03,118.44,131.662,0.0,1.0,-0.0196,-0.0196,2.21145,2.799276
2021-05-04,101.43,130.936,0.0,0.0,-0.016756,-0.0002,2.211008,2.752373
2021-05-05,124.32,130.662,0.0,0.0,-0.005335,-0.0,2.211008,2.737689
2021-05-06,121.83,130.304,0.0,0.0,0.00896,0.0,2.211008,2.762219
2021-05-07,142.16,130.304,1.0,0.0,0.017102,0.0,2.211008,2.809459
2021-05-10,133.69,130.304,1.0,1.0,-0.002857,-0.003057,2.204248,2.801431
2021-05-11,97.4,130.1,0.0,1.0,-0.037857,-0.037857,2.120803,2.695379
2021-05-12,108.18,129.944,0.0,0.0,-0.041051,-0.0002,2.120379,2.58473
2021-05-13,112.09,129.65,0.0,0.0,-0.014606,-0.0,2.120379,2.546977
2021-05-14,114.7,129.28,0.0,0.0,0.010018,0.0,2.120379,2.572494
2021-05-17,102.59,128.84,0.0,0.0,-0.029898,-0.0,2.120379,2.495581
2021-05-18,128.63,128.746,0.0,0.0,0.051589,0.0,2.120379,2.624326
2021-05-19,132.26,128.746,1.0,0.0,-0.000825,-0.0,2.120379,2.622161
2021-05-20,113.54,128.642,0.0,1.0,-0.005597,-0.005797,2.108086,2.607484
2021-05-21,126.09,128.606,0.0,0.0,0.016188,-0.0002,2.107665,2.649695
2021-05-24,132.17,128.606,1.0,0.0,0.002222,0.0,2.107665,2.655583
2021-05-25,148.12,128.606,1.0,1.0,0.015753,0.015553,2.140446,2.697417
2021-05-26,159.66,128.606,1.0,1.0,0.002894,0.002894,2.146639,2.705222
2021-05-27,145.94,128.606,1.0,1.0,-0.002528,-0.002528,2.141212,2.698383
2021-05-28,165.17,128.606,1.0,1.0,0.016218,0.016218,2.175938,2.742146
2021-05-31,169.46,128.606,1.0,1.0,0.011711,0.011711,2.20142,2.774258
2021-06-01,164.89,128.606,1.0,1.0,0.005504,0.005504,2.213538,2.789529
2021-06-02,177.63,128.606,1.0,1.0,0.000155,0.000155,2.213881,2.789961
2021-06-03,167.29,128.606,1.0,1.0,0.004726,0.004726,2.224343,2.803146
2021-06-04,150.43,128.606,1.0,1.0,-0.005726,-0.005726,2.211607,2.787096
2021-06-07,141.82,128.606,1.0,1.0,-0.003703,-0.003703,2.203417,2.776774
2021-06-08,145.95,128.606,1.0,1.0,-0.000451,-0.000451,2.202424,2.775523
2021-06-09,153.35,128.606,1.0,1.0,-0.006441,-0.006441,2.188238,2.757645
2021-06-10,157.02,128.606,1.0,1.0,0.011376,0.011376,2.21313,2.789015
2021-06-11,164.38,128.606,1.0,1.0,0.003164,0.003164,2.220133,2.797841
2021-06-15,171.44,128.606,1.0,1.0,0.009165,0.009165,2.240482,2.823484
2021-06-16,123.34,128.542,0.0,1.0,-0.003651,-0.003651,2.232301,2.813175
2021-06-17,123.51,128.472,0.0,0.0,0.004781,-0.0002,2.231855,2.826625
2021-06-18,119.26,128.398,0.0,0.0,-0.004144,-0.0,2.231855,2.814911
2021-06-21,102.75,128.262,0.0,0.0,-0.014756,-0.0,2.231855,2.773372
2021-06-22,105.94,128.062,0.0,0.0,0.000737,0.0,2.231855,2.775416
2021-06-23,119.2,127.856,0.0,0.0,0.015294,0.0,2.231855,2.817864
2021-06-24,139.97,127.856,1.0,0.0,0.00411,0.0,2.231855,2.829445
2021-06-25,144.99,127.856,1.0,1.0,0.005459,0.005259,2.243592,2.844891
2021-06-28,143.23,127.856,1.0,1.0,0.005027,0.005027,2.254869,2.859191
2021-06-29,133.78,127.856,1.0,1.0,0.00041,0.00041,2.255795,2.860364
2021-06-30,121.62,127.856,0.0,1.0,0.008937,0.008937,2.275954,2.885926
2021-07-01,136.97,128.062,1.0,0.0,-0.002338,-0.0002,2.275499,2.879178
2021-07-02,137.69,128.262,1.0,1.0,-0.000214,-0.000414,2.274557,2.878562
2021-07-05,149.0,128.398,1.0,1.0,0.011811,0.011811,2.301423,2.912561
2021-07-06,130.96,128.472,1.0,1.0,-0.000349,-0.000349,2.300619,2.911544
2021-07-07,114.97,128.472,0.0,1.0,-0.003482,-0.003482,2.292607,2.901405
2021-07-08,114.31,128.472,0.0,0.0,0.000863,-0.0002,2.292149,2.903908
2021-07-09,103.62,128.472,0.0,0.0,-0.011452,-0.0,2.292149,2.870651
2021-07-12,111.89,128.472,0.0,0.0,0.008654,0.0,2.292149,2.895495
2021-07-13,107.67,128.472,0.0,0.0,0.001863,0.0,2.292149,2.90089
2021-07-14,117.63,128.398,0.0,0.0,-9.9e-05,-0.0,2.292149,2.900602
2021-07-15,112.98,128.262,0.0,0.0,0.010559,0.0,2.292149,2.93123
2021-07-16,90.78,128.062,0.0,0.0,-0.007704,-0.0,2.292149,2.908647
2021-07-19,83.79,127.856,0.0,0.0,-0.005923,-0.0,2.292149,2.891419
2021-07-20,82.52,127.616,0.0,0.0,-0.014644,-0.0,2.292149,2.849076
2021-07-21,102.64,127.31,0.0,0.0,-0.003991,-0.0,2.292149,2.837706
2021-07-22,149.13,127.31,1.0,0.0,0.006503,0.0,2.292149,2.856161
2021-07-23,151.07,127.31,1.0,1.0,3.4e-05,-0.000166,2.291767,2.856257
2021-07-26,137.84,127.616,1.0,1.0,-0.009638,-0.009638,2.26968,2.828729
2021-07-27,138.65,127.856,1.0,1.0,-0.007682,-0.007682,2.252245,2.807
2021-07-28,88.78,127.856,0.0,1.0,-0.007797,-0.007797,2.234685,2.785114
2021-07-29,111.36,127.856,0.0,0.0,0.015616,-0.0002,2.234238,2.828608
2021-07-30,104.67,127.616,0.0,0.0,-0.00893,-0.0,2.234238,2.803349
2021-08-02,118.08,127.616,0.0,0.0,0.014835,0.0,2.234238,2.844938
2021-08-03,119.85,127.616,0.0,0.0,0.002884,0.0,2.234238,2.853143
2021-08-04,113.52,127.616,0.0,0.0,0.003995,0.0,2.234238,2.864541
2021-08-05,125.41,127.31,0.0,0.0,-0.001179,-0.0,2.234238,2.861165
2021-08-06,124.5,126.824,0.0,0.0,-0.004365,-0.0,2.234238,2.848676
2021-08-09,120.23,126.48,0.0,0.0,-0.002347,-0.0,2.234238,2.841991
2021-08-10,106.17,126.358,0.0,0.0,-0.009237,-0.0,2.234238,2.815739
2021-08-11,103.49,126.358,0.0,0.0,-0.005568,-0.0,2.234238,2.800061
2021-08-12,100.83,126.358,0.0,0.0,-0.00042,-0.0,2.234238,2.798884
2021-08-13,91.92,126.172,0.0,0.0,-0.013811,-0.0,2.234238,2.760228
2021-08-16,84.79,126.096,0.0,0.0,-0.007263,-0.0,2.234238,2.740181
2021-08-17,79.16,125.962,0.0,0.0,-0.01171,-0.0,2.234238,2.708094
2021-08-18,113.14,125.962,0.0,0.0,0.009898,0.0,2.234238,2.734898
2021-08-19,80.64,125.766,0.0,0.0,-0.026796,-0.0,2.234238,2.661615
2021-08-20,83.29,125.766,0.0,0.0,-0.002043,-0.0,2.234238,2.656177
2021-08-23,116.28,125.766,0.0,0.0,0.024471,0.0,2.234238,2.721175
2021-08-24,117.78,125.766,0.0,0.0,0.004593,0.0,2.234238,2.733673
2021-08-25,115.5,125.766,0.0,0.0,0.013505,0.0,2.234238,2.77059
2021-08-26,108.49,125.724,0.0,0.0,0.001238,0.0,2.234238,2.774019
2021-08-27,123.13,125.566,0.0,0.0,0.008377,0.0,2.234238,2.797257
2021-08-30,133.96,125.566,1.0,0.0,0.010842,0.0,2.234238,2.827585
2021-08-31,138.82,125.73,1.0,1.0,0.00539,0.00519,2.245834,2.842826
2021-09-01,121.57,125.73,0.0,1.0,-0.000932,-0.000932,2.243741,2.840177
2021-09-02,112.85,125.73,0.0,0.0,-0.008826,-0.0002,2.243292,2.815109
2021-09-03,128.59,125.73,1.0,0.0,0.011384,0.0,2.243292,2.847155
2021-09-06,128.94,125.73,1.0,1.0,-0.001234,-0.001434,2.240075,2.843641
2021-09-07,125.84,125.73,1.0,1.0,-0.003797,-0.003797,2.231569,2.832843
2021-09-08,117.75,125.73,0.0,1.0,-0.009087,-0.009087,2.21129,2.807101
2021-09-09,120.53,125.73,0.0,0.0,0.001959,-0.0002,2.210848,2.812601
2021-09-10,137.8,125.812,1.0,0.0,0.009838,0.0,2.210848,2.840271
2021-09-13,141.62,125.812,1.0,1.0,-0.001617,-0.001817,2.20683,2.835678
2021-09-14,137.16,125.99,1.0,1.0,-0.000654,-0.000654,2.205387,2.833823
2021-09-15,115.43,125.99,0.0,1.0,-0.00464,-0.00464,2.195154,2.820674
2021-09-16,103.71,125.99,0.0,0.0,-0.004339,-0.0002,2.194715,2.808435
2021-09-17,111.92,125.812,0.0,0.0,-0.000111,-0.0,2.194715,2.808125
2021-09-22,106.4,125.812,0.0,0.0,-0.020315,-0.0,2.194715,2.751079
2021-09-23,112.03,125.812,0.0,0.0,0.009004,0.0,2.194715,2.77585
2021-09-24,111.4,125.812,0.0,0.0,0.010655,0.0,2.194715,2.805426
2021-09-27,114.41,125.812,0.0,0.0,0.003104,0.0,2.194715,2.814135
2021-09-28,103.54,125.73,0.0,0.0,-0.007643,-0.0,2.194715,2.792627
2021-09-29,90.45,125.73,0.0,0.0,-0.018973,-0.0,2.194715,2.739643
2021-09-30,100.79,125.73,0.0,0.0,0.004705,0.0,2.194715,2.752534
2021-10-01,84.04,125.73,0.0,0.0,-0.021487,-0.0,2.194715,2.693389
2021-10-04,84.98,125.73,0.0,0.0,-0.009809,-0.0,2.194715,2.666971
2021-10-05,90.59,125.73,0.0,0.0,0.003193,0.0,2.194715,2.675488
2021-10-06,98.14,125.73,0.0,0.0,-0.004106,-0.0,2.194715,2.664502
2021-10-07,108.33,125.73,0.0,0.0,0.019563,0.0,2.194715,2.716627
2021-10-08,109.5,125.73,0.0,0.0,-0.004393,-0.0,2.194715,2.704692
2021-10-12,103.27,125.73,0.0,0.0,-0.010672,-0.0,2.194715,2.675827
2021-10-13,101.39,125.73,0.0,0.0,-0.006976,-0.0,2.194715,2.65716
2021-10-14,99.68,125.73,0.0,0.0,0.002403,0.0,2.194715,2.663546
2021-10-15,113.27,125.73,0.0,0.0,0.024038,0.0,2.194715,2.727571
2021-10-18,101.38,125.566,0.0,0.0,-0.004513,-0.0,2.194715,2.715262
2021-10-19,109.35,125.566,0.0,0.0,0.011685,0.0,2.194715,2.746991
2021-10-20,121.7,125.566,0.0,0.0,-0.00076,-0.0,2.194715,2.744902
2021-10-21,108.82,125.566,0.0,0.0,0.0001,0.0,2.194715,2.745177
2021-10-22,105.46,125.566,0.0,0.0,-4.6e-05,-0.0,2.194715,2.745052
2021-10-25,106.55,125.566,0.0,0.0,0.000326,0.0,2.194715,2.745946
2021-10-26,119.42,125.566,0.0,0.0,0.008293,0.0,2.194715,2.768717
2021-10-27,108.3,125.566,0.0,0.0,0.002361,0.0,2.194715,2.775253
2021-10-28,109.67,125.566,0.0,0.0,-0.001928,-0.0,2.194715,2.769902
2021-10-29,106.06,125.566,0.0,0.0,-0.003182,-0.0,2.194715,2.76109
2021-11-01,113.06,125.566,0.0,0.0,0.004758,0.0,2.194715,2.774227
2021-11-02,110.08,125.566,0.0,0.0,-0.000133,-0.0,2.194715,2.773858
2021-11-03,111.84,125.566,0.0,0.0,0.003293,0.0,2.194715,2.782991
2021-11-04,103.67,125.566,0.0,0.0,-0.002529,-0.0,2.194715,2.775954
2021-11-05,114.85,125.566,0.0,0.0,0.012767,0.0,2.194715,2.811393
2021-11-08,126.21,125.73,1.0,0.0,0.006845,0.0,2.194715,2.830638
2021-11-09,129.96,125.812,1.0,1.0,0.007238,0.007038,2.210162,2.851127
2021-11-10,126.77,125.99,1.0,1.0,0.001043,0.001043,2.212467,2.8541
2021-11-11,118.91,125.99,0.0,1.0,-0.006101,-0.006101,2.198969,2.836687
2021-11-12,120.93,125.99,0.0,0.0,0.003759,-0.0002,2.198529,2.847351
2021-11-15,131.09,126.096,1.0,0.0,0.006641,0.0,2.198529,2.866261
2021-11-16,138.35,126.166,1.0,1.0,0.003326,0.003126,2.205402,2.875795
2021-11-17,133.65,126.216,1.0,1.0,0.004008,0.004008,2.214241,2.887321
2021-11-18,139.28,126.55,1.0,1.0,0.004353,0.004353,2.22388,2.89989
2021-11-19,122.41,126.55,0.0,1.0,-0.001293,-0.001293,2.221006,2.896142
2021-11-22,120.3,126.216,0.0,0.0,-0.000829,-0.0002,2.220562,2.893741
2021-11-23,103.84,126.216,0.0,0.0,-0.007719,-0.0,2.220562,2.871405
2021-11-24,123.7,126.216,0.0,0.0,-0.001336,-0.0,2.220562,2.867569
2021-11-25,122.99,126.162,0.0,0.0,0.000661,0.0,2.220562,2.869466
2021-11-26,99.8,125.99,0.0,0.0,-0.016132,-0.0,2.220562,2.823176
2021-11-29,102.18,125.772,0.0,0.0,-0.002378,-0.0,2.220562,2.816463
2021-11-30,106.21,125.772,0.0,0.0,0.005752,0.0,2.220562,2.832663
2021-12-01,119.97,125.772,0.0,0.0,0.009079,0.0,2.220562,2.858381
2021-12-02,127.61,125.772,1.0,0.0,0.007898,0.0,2.220562,2.880956
2021-12-03,130.14,125.99,1.0,1.0,-0.001565,-0.001765,2.216642,2.876447
2021-12-06,122.86,125.99,0.0,1.0,-0.000505,-0.000505,2.215524,2.874996
2021-12-07,117.9,125.99,0.0,0.0,0.006146,-0.0002,2.215081,2.892665
2021-12-08,126.65,126.162,1.0,0.0,0.001995,0.0,2.215081,2.898435
2021-12-09,125.16,126.162,0.0,1.0,0.004582,0.004382,2.224786,2.911715
2021-12-10,120.12,126.162,0.0,0.0,-0.004905,-0.0002,2.224341,2.897434
2021-12-13,120.61,126.162,0.0,0.0,-0.003291,-0.0,2.224341,2.8879
2021-12-14,107.87,126.162,0.0,0.0,-0.009468,-0.0,2.224341,2.860556
2021-12-15,116.1,126.162,0.0,0.0,0.003451,0.0,2.224341,2.870427
2021-12-16,115.47,126.162,0.0,0.0,0.007114,0.0,2.224341,2.890848
2021-12-17,110.65,125.99,0.0,0.0,0.00151,0.0,2.224341,2.895212
2021-12-20,93.77,125.99,0.0,0.0,-0.008055,-0.0,2.224341,2.871891
2021-12-21,115.22,125.99,0.0,0.0,0.006801,0.0,2.224341,2.891422
2021-12-22,112.03,125.99,0.0,0.0,0.002111,0.0,2.224341,2.897527
2021-12-23,114.93,125.99,0.0,0.0,0.006722,0.0,2.224341,2.917004
2021-12-24,119.36,125.99,0.0,0.0,0.000835,0.0,2.224341,2.919438
2021-12-27,126.2,126.156,1.0,0.0,0.00486,0.0,2.224341,2.933628
2021-12-28,135.52,126.206,1.0,1.0,0.008193,0.007993,2.24212,2.957662
2021-12-29,121.71,126.206,0.0,1.0,0.002829,0.002829,2.248462,2.966028
2021-12-30,117.42,126.206,0.0,0.0,-0.001613,-0.0002,2.248012,2.961243
2022-01-03,117.84,126.206,0.0,0.0,0.002836,0.0,2.248012,2.969641
2022-01-04,133.72,126.216,1.0,0.0,0.014003,0.0,2.248012,3.011225
2022-01-05,111.2,126.216,0.0,1.0,-0.001424,-0.001624,2.24436,3.006935
2022-01-06,103.68,126.216,0.0,0.0,-0.007137,-0.0002,2.243911,2.985474
2022-01-07,94.04,126.216,0.0,0.0,-0.010788,-0.0,2.243911,2.953266
2022-01-10,99.97,126.206,0.0,0.0,0.003832,0.0,2.243911,2.964581
2022-01-11,100.33,126.206,0.0,0.0,0.002677,0.0,2.243911,2.972518
2022-01-12,107.44,126.206,0.0,0.0,0.004768,0.0,2.243911,2.98669
2022-01-13,111.02,126.156,0.0,0.0,0.003348,0.0,2.243911,2.996691
2022-01-14,98.16,125.99,0.0,0.0,-0.001822,-0.0,2.243911,2.991229
2022-01-17,111.05,125.668,0.0,0.0,0.006635,0.0,2.243911,3.011077
2022-01-18,107.4,125.31,0.0,0.0,-0.007924,-0.0,2.243911,2.987216
2022-01-19,98.36,124.904,0.0,0.0,-0.008226,-0.0,2.243911,2.962644
2022-01-20,109.5,124.512,0.0,0.0,-0.000504,-0.0,2.243911,2.961152
2022-01-21,85.87,124.428,0.0,0.0,-0.017509,-0.0,2.243911,2.909306
2022-01-24,92.81,124.28,0.0,0.0,0.005014,0.0,2.243911,2.923892
2022-01-25,78.85,124.068,0.0,0.0,-0.016005,-0.0,2.243911,2.877094
2022-01-26,105.66,123.784,0.0,0.0,-0.00151,-0.0,2.243911,2.872751
2022-02-07,100.48,123.624,0.0,0.0,0.012781,0.0,2.243911,2.909468
2022-02-08,111.07,123.442,0.0,0.0,0.003702,0.0,2.243911,2.920238
2022-02-09,113.67,123.276,0.0,0.0,0.010308,0.0,2.243911,2.95034
2022-02-10,129.41,123.276,1.0,0.0,0.010263,0.0,2.243911,2.980619
2022-02-11,126.5,123.276,1.0,1.0,-0.001478,-0.001678,2.240145,2.976213
2022-02-14,101.86,123.276,0.0,1.0,-0.017108,-0.017108,2.20182,2.925295
2022-02-15,105.99,123.276,0.0,0.0,-0.002548,-0.0002,2.20138,2.917841
2022-02-16,125.61,123.276,1.0,0.0,0.015578,0.0,2.20138,2.963296
2022-02-17,122.85,123.276,0.0,1.0,0.002035,0.001835,2.205419,2.969326
2022-02-18,128.18,123.442,1.0,0.0,-0.001983,-0.0002,2.204978,2.963439
2022-02-21,124.6,123.624,1.0,1.0,-0.000596,-0.000796,2.203223,2.961674
2022-02-22,107.03,123.442,0.0,1.0,-0.013841,-0.013841,2.172729,2.920682
2022-02-23,124.12,123.442,1.0,0.0,0.00481,-0.0002,2.172295,2.934731
2022-02-24,103.29,123.276,0.0,1.0,-0.025542,-0.025742,2.116375,2.859772
2022-02-25,107.36,123.16,0.0,0.0,0.003275,-0.0002,2.115952,2.86914
2022-03-01,124.71,123.16,1.0,0.0,0.01394,0.0,2.115952,2.909135
2022-03-02,115.48,123.074,0.0,1.0,-0.001712,-0.001912,2.111905,2.904153
2022-03-03,125.77,123.074,1.0,0.0,0.003739,-0.0002,2.111483,2.915011
2022-03-04,115.5,122.938,0.0,1.0,-0.011034,-0.011234,2.087764,2.882848
2022-03-07,89.17,122.856,0.0,0.0,-0.031451,-0.0002,2.087346,2.79218
2022-03-08,85.02,122.674,0.0,0.0,-0.020574,-0.0,2.087346,2.734732
2022-03-09,101.64,122.178,0.0,0.0,0.011299,0.0,2.087346,2.765632
2022-03-10,116.07,122.178,0.0,0.0,0.024557,0.0,2.087346,2.833547
2022-03-11,102.54,122.178,0.0,0.0,-0.009663,-0.0,2.087346,2.806166
2022-03-14,102.49,121.782,0.0,0.0,-9.8e-05,-0.0,2.087346,2.80589
2022-03-15,93.65,121.706,0.0,0.0,-0.01952,-0.0,2.087346,2.751118
2022-03-16,94.89,121.668,0.0,0.0,0.000873,0.0,2.087346,2.753519
2022-03-17,118.65,121.668,0.0,0.0,0.029951,0.0,2.087346,2.835988
2022-03-18,108.8,121.668,0.0,0.0,0.000476,0.0,2.087346,2.837337
2022-03-21,113.92,121.668,0.0,0.0,0.005948,0.0,2.087346,2.854215
2022-03-22,115.17,121.6,0.0,0.0,-3.7e-05,-0.0,2.087346,2.85411
2022-03-23,106.25,121.6,0.0,0.0,0.009776,0.0,2.087346,2.882011
2022-03-24,104.86,121.6,0.0,0.0,-0.001822,-0.0,2.087346,2.876759
2022-03-25,101.44,121.314,0.0,0.0,-0.001249,-0.0,2.087346,2.873166
2022-03-28,97.74,121.314,0.0,0.0,-0.008878,-0.0,2.087346,2.847657
2022-03-29,103.4,121.314,0.0,0.0,0.001635,0.0,2.087346,2.852314
2022-03-30,106.73,121.314,0.0,0.0,0.010935,0.0,2.087346,2.883505
2022-03-31,104.35,121.314,0.0,0.0,-0.002654,-0.0,2.087346,2.875851
2022-04-01,103.66,121.314,0.0,0.0,-0.003836,-0.0,2.087346,2.864818
2022-04-06,105.27,121.314,0.0,0.0,-0.005849,-0.0,2.087346,2.848062
2022-04-07,88.61,121.314,0.0,0.0,-0.019624,-0.0,2.087346,2.79217
2022-04-08,92.15,120.802,0.0,0.0,0.006165,0.0,2.087346,2.809384
2022-04-11,87.73,120.578,0.0,0.0,-0.013664,-0.0,2.087346,2.770998
2022-04-12,92.05,120.518,0.0,0.0,-0.00337,-0.0,2.087346,2.761658
2022-04-13,105.35,120.438,0.0,0.0,0.018289,0.0,2.087346,2.812165
2022-04-14,102.96,120.272,0.0,0.0,-0.003237,-0.0,2.087346,2.803063
2022-04-15,90.76,120.186,0.0,0.0,-0.014002,-0.0,2.087346,2.763815
2022-04-18,88.25,120.06,0.0,0.0,-0.006193,-0.0,2.087346,2.746698
2022-04-19,93.89,119.922,0.0,0.0,0.005594,0.0,2.087346,2.762063
2022-04-20,91.38,119.678,0.0,0.0,0.009149,0.0,2.087346,2.787334
2022-04-21,90.28,119.396,0.0,0.0,-0.00122,-0.0,2.087346,2.783933
2022-04-22,95.07,119.32,0.0,0.0,-0.006005,-0.0,2.087346,2.767214
2022-04-25,84.08,119.236,0.0,0.0,-0.023741,-0.0,2.087346,2.701518
2022-04-26,84.05,119.084,0.0,0.0,0.001437,0.0,2.087346,2.705401
2022-04-27,79.99,118.806,0.0,0.0,-0.020513,-0.0,2.087346,2.649904
2022-04-28,95.57,118.566,0.0,0.0,0.007117,0.0,2.087346,2.668763
2022-04-29,106.3,118.296,0.0,0.0,0.010524,0.0,2.087346,2.69685
2022-05-03,101.18,118.008,0.0,0.0,-0.005622,-0.0,2.087346,2.681688
2022-05-04,89.8,117.876,0.0,0.0,0.004057,0.0,2.087346,2.692567
2022-05-05,88.48,117.816,0.0,0.0,0.007865,0.0,2.087346,2.713744
2022-05-06,80.61,117.768,0.0,0.0,-0.017245,-0.0,2.087346,2.666946
2022-05-09,76.32,117.702,0.0,0.0,-0.021896,-0.0,2.087346,2.60855
2022-05-10,81.12,117.546,0.0,0.0,0.000796,0.0,2.087346,2.610627
2022-05-11,83.17,116.964,0.0,0.0,-0.003452,-0.0,2.087346,2.601614
2022-05-12,80.32,116.208,0.0,0.0,-0.024339,-0.0,2.087346,2.538295
2022-05-13,88.14,116.208,0.0,0.0,0.013822,0.0,2.087346,2.57338
2022-05-16,89.74,116.088,0.0,0.0,0.004327,0.0,2.087346,2.584514
2022-05-17,96.15,115.842,0.0,0.0,0.009751,0.0,2.087346,2.609715
