date,strategy,benchmark,exposure,pnl,nav,dtp_gated
2019-05-13,5.692207,1.716117,0.666667,-0.01444,5.692207,0
2019-05-14,5.677796,1.709772,0.666667,-0.002532,5.677796,0
2019-05-15,5.692714,1.71651,0.666667,0.002628,5.692714,0
2019-05-16,5.661773,1.702516,0.666667,-0.005435,5.661773,0
2019-05-17,5.629162,1.687806,0.666667,-0.00576,5.629162,0
2019-05-20,5.634329,1.690131,0.666667,0.000918,5.634329,0
2019-05-21,5.658203,1.700873,0.666667,0.004237,5.658203,0
2019-05-22,5.655579,1.699689,0.666667,-0.000464,5.655579,0
2019-05-23,5.601911,1.675496,0.333333,-0.009489,5.601911,0
2019-05-24,5.605144,1.678732,0.333333,0.000577,5.605144,0
2019-05-27,5.606202,1.679683,0.333333,0.000189,5.606202,0
2019-05-28,5.602256,1.676136,0.333333,-0.000704,5.602256,0
2019-05-29,5.600349,1.674425,0.333333,-0.00034,5.600349,0
2019-05-30,5.615065,1.687624,0.666667,0.002628,5.615065,0
2019-05-31,5.656332,1.706397,0.666667,0.007349,5.656332,0
2019-06-03,5.6569,1.706654,0.666667,0.0001,5.6569,0
2019-06-04,5.631417,1.695122,0.666667,-0.004505,5.631417,0
2019-06-05,5.643116,1.700405,0.666667,0.002078,5.643116,0
2019-06-06,5.624266,1.691884,0.666667,-0.00334,5.624266,0
2019-06-10,5.680916,1.717447,0.666667,0.010072,5.680916,0
2019-06-11,5.695715,1.724158,0.666667,0.002605,5.695715,0
2019-06-12,5.698543,1.725442,0.666667,0.000496,5.698543,0
2019-06-13,5.678986,1.716559,0.666667,-0.003432,5.678986,0
2019-06-14,5.665958,1.710653,0.666667,-0.002294,5.665958,0
2019-06-17,5.668065,1.711607,0.666667,0.000372,5.668065,0
2019-06-18,5.681055,1.71749,0.666667,0.002292,5.681055,0
2019-06-19,5.755822,1.751396,1.0,0.013161,5.755822,0
2019-06-20,5.760604,1.752968,1.0,0.000831,5.760604,0
2019-06-21,5.770624,1.756017,1.0,0.001739,5.770624,0
2019-06-24,5.757634,1.752064,1.0,-0.002251,5.757634,0
2019-06-25,5.718787,1.740242,1.0,-0.006747,5.718787,0
2019-06-26,5.689853,1.731438,0.666667,-0.005059,5.689853,0
2019-06-27,5.732685,1.751162,1.0,0.007528,5.732685,0
2019-06-28,5.709385,1.744161,1.0,-0.004064,5.709385,0
2019-07-01,5.796977,1.77092,1.0,0.015342,5.796977,0
2019-07-02,5.780835,1.765988,1.0,-0.002785,5.780835,0
2019-07-03,5.71627,1.746264,1.0,-0.011169,5.71627,0
2019-07-04,5.733365,1.751487,1.0,0.002991,5.733365,0
2019-07-05,5.738595,1.753085,1.0,0.000912,5.738595,0
2019-07-08,5.720234,1.747475,1.0,-0.0032,5.720234,0
2019-07-09,5.694461,1.739602,1.0,-0.004506,5.694461,0
2019-07-10,5.745379,1.755157,1.0,0.008942,5.745379,0
2019-07-11,5.769289,1.762461,1.0,0.004162,5.769289,0
2019-07-12,5.759143,1.759362,1.0,-0.001759,5.759143,0
2019-07-15,5.786852,1.767827,1.0,0.004811,5.786852,0
2019-07-16,5.791971,1.76939,1.0,0.000884,5.791971,0
2019-07-17,5.76134,1.760033,1.0,-0.005288,5.76134,0
2019-07-18,5.745804,1.755287,1.0,-0.002697,5.745804,0
2019-07-19,5.785129,1.7673,1.0,0.006844,5.785129,0
2019-07-22,5.823085,1.778895,1.0,0.006561,5.823085,0
2019-07-23,5.824538,1.779339,1.0,0.000249,5.824538,0
2019-07-24,5.818419,1.77747,1.0,-0.00105,5.818419,0
2019-07-25,5.821425,1.778388,1.0,0.000517,5.821425,0
2019-07-26,5.795126,1.770354,1.0,-0.004518,5.795126,0
2019-07-29,5.791801,1.769338,1.0,-0.000574,5.791801,0
2019-07-30,5.762628,1.760426,1.0,-0.005037,5.762628,0
2019-07-31,5.758856,1.759274,1.0,-0.000655,5.758856,0
2019-08-01,5.709875,1.744311,1.0,-0.008505,5.709875,0
2019-08-02,5.612663,1.714614,0.333333,-0.017025,5.612663,0
2019-08-05,5.589634,1.694194,0.333333,-0.004103,5.589634,0
2019-08-06,5.584511,1.689536,0.333333,-0.000917,5.584511,0
2019-08-07,5.582976,1.688143,0.333333,-0.000275,5.582976,0
2019-08-08,5.602383,1.705747,0.333333,0.003476,5.602383,0
2019-08-12,5.598445,1.70215,0.333333,-0.000703,5.598445,0
2019-08-13,5.578897,1.68432,0.333333,-0.003492,5.578897,0
2019-08-14,5.590574,1.694896,0.333333,0.002093,5.590574,0
2019-08-15,5.572596,1.678545,0.333333,-0.003216,5.572596,0
2019-08-16,5.589461,1.693784,0.333333,0.003026,5.589461,0
2019-08-19,5.601593,1.704814,0.333333,0.002171,5.601593,0
2019-08-20,5.607601,1.7103,0.333333,0.001073,5.607601,0
2019-08-21,5.608188,1.710836,0.333333,0.000105,5.608188,0
2019-08-22,5.608895,1.711483,0.333333,0.000126,5.608895,0
2019-08-23,5.610374,1.712837,0.333333,0.000264,5.610374,0
2019-08-26,5.577802,1.683005,0.333333,-0.005806,5.577802,0
2019-08-27,5.583666,1.688313,0.333333,0.001051,5.583666,0
2019-08-28,5.592099,1.695962,0.333333,0.00151,5.592099,0
2019-08-29,5.597126,1.700536,0.333333,0.000899,5.597126,0
2019-08-30,5.624877,1.72583,0.333333,0.004958,5.624877,0
2019-09-02,5.627843,1.728561,0.333333,0.000527,5.627843,0
2019-09-03,5.614324,1.716104,0.333333,-0.002402,5.614324,0
2019-09-04,5.63189,1.732212,0.333333,0.003129,5.63189,0
2019-09-05,5.649438,1.748403,1.0,0.003116,5.649438,0
2019-09-06,5.661137,1.752257,1.0,0.002071,5.661137,0
2019-09-09,5.671902,1.755589,1.0,0.001902,5.671902,0
2019-09-10,5.646927,1.747859,1.0,-0.004403,5.646927,0
2019-09-11,5.666236,1.753835,1.0,0.003419,5.666236,0
2019-09-12,5.68577,1.759882,1.0,0.003448,5.68577,0
2019-09-16,5.722833,1.771354,1.0,0.006519,5.722833,0
2019-09-17,5.710425,1.767513,1.0,-0.002168,5.710425,0
2019-09-18,5.73928,1.776444,1.0,0.005053,5.73928,0
2019-09-19,5.721032,1.770796,1.0,-0.003179,5.721032,0
2019-09-20,5.739406,1.776483,1.0,0.003212,5.739406,0
2019-09-23,5.733803,1.774749,1.0,-0.000976,5.733803,0
2019-09-24,5.733273,1.774585,1.0,-9.2e-05,5.733273,0
2019-09-25,5.709999,1.767381,1.0,-0.004059,5.709999,0
2019-09-26,5.709107,1.767105,1.0,-0.000156,5.709107,0
2019-09-27,5.686889,1.760228,1.0,-0.003892,5.686889,0
2019-10-01,5.75934,1.782653,1.0,0.01274,5.75934,0
2019-10-02,5.748958,1.77944,1.0,-0.001803,5.748958,0
2019-10-03,5.711165,1.767742,1.0,-0.006574,5.711165,0
2019-10-04,5.720917,1.77076,1.0,0.001707,5.720917,0
2019-10-07,5.742226,1.777356,1.0,0.003725,5.742226,0
2019-10-08,5.785417,1.790725,1.0,0.007522,5.785417,0
2019-10-09,5.718543,1.770026,1.0,-0.011559,5.718543,0
2019-10-14,5.811484,1.798793,1.0,0.016253,5.811484,0
2019-10-15,5.835036,1.806083,1.0,0.004053,5.835036,0
2019-10-16,5.861833,1.814377,1.0,0.004592,5.861833,0
2019-10-17,5.874462,1.818286,1.0,0.002154,5.874462,0
2019-10-18,5.870965,1.817204,1.0,-0.000595,5.870965,0
2019-10-21,5.873028,1.817843,1.0,0.000352,5.873028,0
2019-10-22,5.918766,1.832,1.0,0.007788,5.918766,0
2019-10-23,5.902183,1.826867,1.0,-0.002802,5.902183,0
2019-10-24,5.94444,1.839946,1.0,0.007159,5.94444,0
2019-10-25,5.931826,1.836042,1.0,-0.002122,5.931826,0
2019-10-28,5.941751,1.839114,1.0,0.001673,5.941751,0
2019-10-29,5.95165,1.842178,1.0,0.001666,5.95165,0
2019-10-30,5.97602,1.849721,1.0,0.004095,5.97602,0
2019-10-31,5.964694,1.846215,1.0,-0.001895,5.964694,0
2019-11-01,5.986129,1.85285,2.0,0.003594,5.986129,0
2019-11-04,6.150156,1.87842,1.0,0.027401,6.150156,0
2019-11-05,6.19532,1.89259,1.0,0.007344,6.19532,0
2019-11-06,6.20013,1.89406,1.0,0.000776,6.20013,0
2019-11-07,6.175384,1.8865,1.0,-0.003991,6.175384,0
2019-11-08,6.161007,1.882108,1.0,-0.002328,6.161007,0
2019-11-11,6.079996,1.85736,1.0,-0.013149,6.079996,0
2019-11-12,6.129525,1.872491,1.0,0.008146,6.129525,0
2019-11-13,6.101571,1.863951,1.0,-0.004561,6.101571,0
2019-11-14,6.092308,1.861122,1.0,-0.001518,6.092308,0
2019-11-15,6.132308,1.873341,1.0,0.006566,6.132308,0
2019-11-18,6.171776,1.885398,1.0,0.006436,6.171776,0
2019-11-19,6.201901,1.894601,1.0,0.004881,6.201901,0
2019-11-20,6.188494,1.890505,1.0,-0.002162,6.188494,0
2019-11-21,6.14969,1.878651,1.0,-0.00627,6.14969,0
2019-11-22,6.154229,1.880038,1.0,0.000738,6.154229,0
2019-11-25,6.151452,1.879189,1.0,-0.000451,6.151452,0
2019-11-26,6.15956,1.881666,2.0,0.001318,6.15956,0
2019-11-27,6.233498,1.893148,2.0,0.012004,6.233498,0
2019-11-28,6.20098,1.88821,2.0,-0.005217,6.20098,0
2019-11-29,6.064855,1.867485,2.0,-0.021952,6.064855,0
2019-12-02,6.078854,1.86964,2.0,0.002308,6.078854,0
2019-12-03,6.109241,1.874313,1.0,0.004999,6.109241,0
2019-12-04,6.096835,1.870882,1.0,-0.002031,6.096835,0
2019-12-05,6.141423,1.884564,1.0,0.007313,6.141423,0
2019-12-06,6.149363,1.887001,1.0,0.001293,6.149363,0
2019-12-09,6.176446,1.895311,1.0,0.004404,6.176446,0
2019-12-10,6.159003,1.889959,1.0,-0.002824,6.159003,0
2019-12-11,6.197633,1.901813,2.0,0.006272,6.197633,0
2019-12-12,6.340095,1.923861,1.0,0.022987,6.340095,0
2019-12-13,6.387736,1.938702,2.0,0.007514,6.387736,0
2019-12-16,6.399354,1.940659,2.0,0.001819,6.399354,0
2019-12-17,6.567906,1.966217,2.0,0.026339,6.567906,0
2019-12-18,6.595531,1.970352,2.0,0.004206,6.595531,0
2019-12-19,6.482853,1.953521,2.0,-0.017084,6.482853,0
2019-12-20,6.41832,1.943798,2.0,-0.009954,6.41832,0
2019-12-23,6.486104,1.954062,2.0,0.010561,6.486104,0
2019-12-24,6.436631,1.94661,2.0,-0.007628,6.436631,0
2019-12-25,6.470759,1.95177,2.0,0.005302,6.470759,0
2019-12-26,6.463085,1.950613,2.0,-0.001186,6.463085,0
2019-12-27,6.560648,1.965336,2.0,0.015095,6.560648,0
2019-12-30,6.519173,1.959123,2.0,-0.006322,6.519173,0
2019-12-31,6.458348,1.949984,2.0,-0.00933,6.458348,0
2020-01-02,6.569609,1.966781,2.0,0.017227,6.569609,0
2020-01-03,6.580413,1.968398,2.0,0.001645,6.580413,0
2020-01-06,6.40972,1.942868,1.0,-0.02594,6.40972,0
2020-01-07,6.369272,1.930996,1.0,-0.00631,6.369272,0
2020-01-08,6.335378,1.920721,2.0,-0.005321,6.335378,0
2020-01-09,6.498732,1.945675,2.0,0.025784,6.498732,0
2020-01-10,6.557386,1.954455,2.0,0.009025,6.557386,0
2020-01-13,6.654204,1.968884,2.0,0.014765,6.654204,0
2020-01-14,6.727143,1.979675,2.0,0.010961,6.727143,0
2020-01-15,6.630012,1.965383,2.0,-0.014439,6.630012,0
2020-01-16,6.602652,1.961327,2.0,-0.004127,6.602652,0
2020-01-17,6.628216,1.965124,2.0,0.003872,6.628216,0
2020-01-20,6.659377,1.969744,2.0,0.004701,6.659377,0
2020-01-30,5.89339,1.85646,0.0,-0.115024,5.89339,1
2020-01-31,5.891033,1.868384,0.0,-0.0004,5.891033,1
2020-02-03,5.891033,1.845599,0.0,-0.0,5.891033,1
2020-02-04,5.891033,1.878269,0.0,0.0,5.891033,1
2020-02-05,5.891033,1.881146,0.0,0.0,5.891033,1
2020-02-06,5.891033,1.909762,0.0,0.0,5.891033,1
2020-02-07,5.891033,1.887516,0.0,-0.0,5.891033,1
2020-02-10,5.891033,1.881219,0.0,-0.0,5.891033,1
2020-02-11,5.891033,1.895843,0.0,0.0,5.891033,1
2020-02-12,5.891033,1.913746,0.0,0.0,5.891033,1
2020-02-13,5.891033,1.916605,0.0,0.0,5.891033,1
2020-02-14,5.891033,1.920493,1.0,0.0,5.891033,0
2020-02-17,5.863834,1.91201,0.666667,-0.004617,5.863834,0
2020-02-18,5.825383,1.893395,0.666667,-0.006557,5.825383,0
2020-02-19,5.862008,1.911251,0.666667,0.006287,5.862008,0
2020-02-20,5.850791,1.905766,0.666667,-0.001913,5.850791,0
2020-02-21,5.837904,1.899469,0.666667,-0.002203,5.837904,0
2020-02-24,5.787456,1.874848,0.666667,-0.008641,5.787456,0
2020-02-25,5.789249,1.875719,0.666667,0.00031,5.789249,0
2020-02-26,5.753595,1.858391,0.333333,-0.006159,5.753595,0
2020-02-27,5.729484,1.8354,0.0,-0.00419,5.729484,1
2020-03-02,5.729102,1.815618,0.0,-6.7e-05,5.729102,1
2020-03-03,5.729102,1.841178,0.0,0.0,5.729102,1
2020-03-04,5.729102,1.851683,0.0,0.0,5.729102,1
2020-03-05,5.729102,1.871589,0.666667,0.0,5.729102,0
2020-03-06,5.664318,1.840218,0.0,-0.011308,5.664318,1
2020-03-09,5.663563,1.784277,0.0,-0.000133,5.663563,1
2020-03-10,5.663563,1.788487,0.0,0.0,5.663563,1
2020-03-11,5.663563,1.770642,0.0,-0.0,5.663563,1
2020-03-12,5.663563,1.694017,0.0,-0.0,5.663563,1
2020-03-13,5.663563,1.64632,0.0,-0.0,5.663563,1
2020-03-16,5.663563,1.579501,0.0,-0.0,5.663563,1
2020-03-17,5.663563,1.534293,0.0,-0.0,5.663563,1
2020-03-18,5.663563,1.498379,0.0,-0.0,5.663563,1
2020-03-19,5.663563,1.411042,0.0,-0.0,5.663563,1
2020-03-20,5.663563,1.500885,0.0,0.0,5.663563,1
2020-03-23,5.663563,1.444962,0.0,-0.0,5.663563,1
2020-03-24,5.663563,1.509261,0.0,0.0,5.663563,1
2020-03-25,5.663563,1.567633,0.0,0.0,5.663563,1
2020-03-26,5.663563,1.582523,0.0,0.0,5.663563,1
2020-03-27,5.663563,1.576437,0.0,-0.0,5.663563,1
2020-03-30,5.663563,1.565143,0.0,-0.0,5.663563,1
2020-03-31,5.663563,1.577923,0.0,0.0,5.663563,1
2020-04-01,5.663563,1.570701,0.0,-0.0,5.663563,1
2020-04-06,5.663563,1.595913,0.0,0.0,5.663563,1
2020-04-07,5.663563,1.624787,0.0,0.0,5.663563,0
2020-04-08,5.663563,1.647718,0.0,0.0,5.663563,0
2020-04-09,5.663563,1.644786,0.0,-0.0,5.663563,0
2020-04-10,5.663563,1.650992,0.0,0.0,5.663563,0
2020-04-13,5.663563,1.641501,0.0,-0.0,5.663563,0
2020-04-14,5.663563,1.679489,0.0,0.0,5.663563,0
2020-04-15,5.663563,1.698062,0.0,0.0,5.663563,0
2020-04-16,5.663563,1.686404,0.0,-0.0,5.663563,0
2020-04-17,5.663563,1.722415,0.0,0.0,5.663563,0
2020-04-20,5.663563,1.720736,0.0,-0.0,5.663563,0
2020-04-21,5.663563,1.672253,0.0,-0.0,5.663563,0
2020-04-22,5.663563,1.675393,0.0,0.0,5.663563,0
2020-04-23,5.663563,1.684946,0.0,0.0,5.663563,0
2020-04-24,5.663563,1.681833,0.0,-0.0,5.663563,0
2020-04-27,5.663563,1.717577,0.0,0.0,5.663563,0
2020-04-28,5.663563,1.725507,0.0,0.0,5.663563,0
2020-04-29,5.663563,1.750889,0.666667,0.0,5.663563,0
2020-04-30,5.739891,1.786634,0.666667,0.013477,5.739891,0
2020-05-04,5.64532,1.742479,0.666667,-0.016476,5.64532,0
2020-05-05,5.664323,1.751277,0.666667,0.003366,5.664323,0
2020-05-06,5.664453,1.751337,0.666667,2.3e-05,5.664453,0
2020-05-07,5.688264,1.76238,0.666667,0.004204,5.688264,0
2020-05-08,5.708723,1.771889,0.666667,0.003597,5.708723,0
2020-05-11,5.747768,1.790067,0.666667,0.006839,5.747768,0
2020-05-12,5.701218,1.768321,0.666667,-0.008099,5.701218,0
2020-05-13,5.721761,1.777878,0.666667,0.003603,5.721761,0
2020-05-14,5.666874,1.752296,0.666667,-0.009593,5.666874,0
2020-05-15,5.678802,1.757829,0.666667,0.002105,5.678802,0
2020-05-18,5.652768,1.745741,0.666667,-0.004584,5.652768,0
2020-05-19,5.694834,1.765228,0.666667,0.007442,5.694834,0
2020-05-20,5.71139,1.772925,0.666667,0.002907,5.71139,0
2020-05-21,5.746475,1.789262,0.666667,0.006143,5.746475,0
2020-05-22,5.677862,1.757216,0.666667,-0.01194,5.677862,0
2020-05-25,5.69888,1.766973,0.666667,0.003702,5.69888,0
2020-05-26,5.742925,1.787458,0.666667,0.007729,5.742925,0
2020-05-27,5.749,1.790294,0.666667,0.001058,5.749,0
2020-05-28,5.724479,1.77884,0.666667,-0.004265,5.724479,0
2020-05-29,5.723771,1.77851,0.666667,-0.000124,5.723771,0
2020-06-01,5.771498,1.800755,1.333333,0.008338,5.771498,0
2020-06-02,5.804701,1.808705,2.0,0.005753,5.804701,0
2020-06-03,6.004474,1.839949,2.0,0.034416,6.004474,0
2020-06-04,6.08199,1.851826,2.0,0.01291,6.08199,0
2020-06-05,6.173989,1.865832,2.0,0.015127,6.173989,0
2020-06-08,6.314815,1.887111,2.0,0.02281,6.314815,0
2020-06-09,6.343957,1.891466,2.0,0.004615,6.343957,0
2020-06-10,6.434507,1.904964,2.0,0.014273,6.434507,0
2020-06-11,6.232042,1.874994,2.0,-0.031465,6.232042,0
2020-06-12,6.117695,1.857793,2.0,-0.018348,6.117695,0
2020-06-15,5.9853,1.83769,2.0,-0.021641,5.9853,0
2020-06-16,6.202748,1.871072,2.0,0.03633,6.202748,0
2020-06-17,6.22748,1.874802,2.0,0.003987,6.22748,0
2020-06-18,6.242316,1.877036,2.0,0.002382,6.242316,0
2020-06-19,6.24397,1.877284,2.0,0.000265,6.24397,0
2020-06-22,6.268914,1.881034,2.0,0.003995,6.268914,0
2020-06-23,6.311631,1.887443,2.0,0.006814,6.311631,0
2020-06-24,6.364147,1.895295,2.0,0.00832,6.364147,0
2020-06-29,6.235289,1.876107,2.0,-0.020248,6.235289,0
2020-06-30,6.320229,1.888886,2.0,0.013623,6.320229,0
2020-07-01,6.409617,1.902244,2.0,0.014143,6.409617,0
2020-07-02,6.521035,1.918777,2.0,0.017383,6.521035,0
2020-07-03,6.635954,1.935684,2.0,0.017623,6.635954,0
2020-07-06,6.867242,1.969417,2.0,0.034854,6.867242,0
2020-07-07,6.840344,1.96556,2.0,-0.003917,6.840344,0
2020-07-08,6.927702,1.978111,2.0,0.012771,6.927702,0
2020-07-09,6.953318,1.981768,2.0,0.003698,6.953318,0
2020-07-10,6.817579,1.962425,2.0,-0.019522,6.817579,0
2020-07-13,6.97329,1.984835,2.0,0.02284,6.97329,0
2020-07-14,6.970378,1.984421,2.0,-0.000418,6.970378,0
2020-07-15,6.963344,1.98342,2.0,-0.001009,6.963344,0
2020-07-16,6.911862,1.976087,2.0,-0.007393,6.911862,0
2020-07-17,6.938946,1.979959,2.0,0.003918,6.938946,0
2020-07-20,6.930948,1.978818,2.0,-0.001153,6.930948,0
2020-07-21,7.184867,2.015066,2.0,0.036635,7.184867,0
2020-07-22,7.272632,2.027373,2.0,0.012215,7.272632,0
2020-07-23,7.202397,2.017583,2.0,-0.009657,7.202397,0
2020-07-24,7.075908,1.999867,2.0,-0.017562,7.075908,0
2020-07-27,7.402857,2.04607,2.0,0.046206,7.402857,0
2020-07-28,7.40101,2.045814,2.0,-0.000249,7.40101,0
2020-07-29,7.347196,2.038377,2.0,-0.007271,7.347196,0
2020-07-30,7.560389,2.06795,2.0,0.029017,7.560389,0
2020-07-31,7.491315,2.058504,2.0,-0.009136,7.491315,0
2020-08-03,7.311769,2.033835,2.0,-0.023967,7.311769,0
2020-08-04,7.541868,2.065837,2.0,0.03147,7.541868,0
2020-08-05,7.651501,2.080853,2.0,0.014537,7.651501,0
2020-08-06,7.784422,2.098927,2.0,0.017372,7.784422,0
2020-08-07,7.68239,2.085171,2.0,-0.013107,7.68239,0
2020-08-10,7.760395,2.095757,2.0,0.010154,7.760395,0
2020-08-11,7.623399,2.077259,2.0,-0.017653,7.623399,0
2020-08-12,7.49236,2.059406,2.0,-0.017189,7.49236,0
2020-08-13,7.602087,2.074486,2.0,0.014645,7.602087,0
2020-08-14,7.6406,2.079741,2.0,0.005066,7.6406,0
2020-08-17,7.832459,2.105852,2.0,0.02511,7.832459,0
2020-08-18,7.730933,2.092204,2.0,-0.012962,7.730933,0
2020-08-19,7.618622,2.077007,2.0,-0.014527,7.618622,0
2020-08-20,7.122584,2.009391,2.0,-0.065109,7.122584,0
2020-08-21,7.405122,2.049246,2.0,0.039668,7.405122,0
2020-08-24,7.451275,2.055632,2.0,0.006233,7.451275,0
2020-08-25,7.582212,2.073693,2.0,0.017572,7.582212,0
2020-08-26,7.671404,2.08589,2.0,0.011763,7.671404,0
2020-08-27,7.628388,2.080042,2.0,-0.005607,7.628388,0
2020-08-28,7.546771,2.068914,2.0,-0.010699,7.546771,0
2020-08-31,7.383846,2.046582,2.0,-0.021589,7.383846,0
2020-09-01,7.515004,2.064758,2.0,0.017763,7.515004,0
2020-09-02,7.510532,2.064144,2.0,-0.000595,7.510532,0
2020-09-03,7.57969,2.073647,2.0,0.009208,7.57969,0
2020-09-04,7.437079,2.05414,2.0,-0.018815,7.437079,0
2020-09-07,7.394062,2.048199,2.0,-0.005784,7.394062,0
2020-09-08,7.467009,2.058302,2.0,0.009866,7.467009,0
2020-09-09,7.402171,2.049366,2.0,-0.008683,7.402171,0
2020-09-10,7.499825,2.062884,2.0,0.013193,7.499825,0
2020-09-11,7.481152,2.060316,2.0,-0.00249,7.481152,0
2020-09-14,7.6132,2.078499,2.0,0.017651,7.6132,0
2020-09-15,7.682058,2.087899,2.0,0.009045,7.682058,0
2020-09-16,7.838873,2.109209,2.0,0.020413,7.838873,0
2020-09-17,7.713202,2.092302,2.0,-0.016032,7.713202,0
2020-09-18,7.716653,2.09277,2.0,0.000447,7.716653,0
2020-09-21,7.620162,2.079686,2.0,-0.012504,7.620162,0
2020-09-22,7.441961,2.055368,2.0,-0.023385,7.441961,0
2020-09-23,7.369422,2.045351,2.0,-0.009747,7.369422,0
2020-09-24,6.995208,1.99342,1.333333,-0.050779,6.995208,0
2020-09-25,6.970343,1.988305,1.333333,-0.003555,6.970343,0
2020-09-28,7.144968,2.025665,1.333333,0.025053,7.144968,0
2020-09-29,7.148768,2.026472,1.333333,0.000532,7.148768,0
2020-09-30,7.185372,2.034255,1.333333,0.00512,7.185372,0
2020-10-05,7.210381,2.039565,1.333333,0.00348,7.210381,0
2020-10-06,7.329861,2.064913,2.0,0.016571,7.329861,0
2020-10-07,7.37751,2.071762,2.0,0.006501,7.37751,0
2020-10-08,7.540522,2.09465,2.0,0.022096,7.540522,0
2020-10-12,7.62094,2.10582,2.0,0.010665,7.62094,0
2020-10-13,7.610611,2.104393,2.0,-0.001355,7.610611,0
2020-10-14,7.577905,2.099871,2.0,-0.004297,7.577905,0
2020-10-15,7.470577,2.085001,2.0,-0.014163,7.470577,0
2020-10-16,7.380367,2.072412,2.0,-0.012075,7.380367,0
2020-10-19,7.563244,2.098088,1.0,0.024779,7.563244,0
2020-10-20,7.534797,2.090616,1.0,-0.003761,7.534797,0
2020-10-21,7.543514,2.093035,1.0,0.001157,7.543514,0
2020-10-22,7.566817,2.099501,1.0,0.003089,7.566817,0
2020-10-23,7.556149,2.096541,1.0,-0.00141,7.556149,0
2020-10-26,7.56213,2.0982,1.0,0.000792,7.56213,0
2020-10-27,7.542201,2.092671,2.0,-0.002635,7.542201,0
2020-10-28,7.445489,2.079463,2.0,-0.012823,7.445489,0
2020-10-29,7.2932,2.058197,0.666667,-0.020454,7.2932,0
2020-10-30,7.246497,2.03925,0.666667,-0.006404,7.246497,0
2020-11-02,7.263812,2.046559,0.666667,0.00239,7.263812,0
2020-11-03,7.319463,2.070078,1.0,0.007661,7.319463,0
2020-11-04,7.394773,2.091515,2.0,0.010289,7.394773,0
2020-11-05,7.451795,2.099788,2.0,0.007711,7.451795,0
2020-11-06,7.514934,2.108684,2.0,0.008473,7.514934,0
2020-11-09,7.693274,2.133705,2.0,0.023731,7.693274,0
2020-11-10,7.639651,2.126269,2.0,-0.00697,7.639651,0
2020-11-11,7.850438,2.155602,2.0,0.027591,7.850438,0
2020-11-12,7.802597,2.149034,2.0,-0.006094,7.802597,0
2020-11-13,7.86344,2.157413,2.0,0.007798,7.86344,0
2020-11-16,8.19342,2.202679,2.0,0.041964,8.19342,0
2020-11-17,8.243215,2.209373,2.0,0.006077,8.243215,0
2020-11-18,8.461869,2.238675,2.0,0.026525,8.461869,0
2020-11-19,8.399376,2.230408,2.0,-0.007385,8.399376,0
2020-11-20,8.392043,2.229435,2.0,-0.000873,8.392043,0
2020-11-23,8.589748,2.255696,2.0,0.023559,8.589748,0
2020-11-24,8.502006,2.244175,2.0,-0.010215,8.502006,0
2020-11-25,8.417892,2.233074,2.0,-0.009893,8.417892,0
2020-11-26,8.548803,2.250438,2.0,0.015552,8.548803,0
2020-11-27,8.575266,2.253921,2.0,0.003096,8.575266,0
2020-11-30,8.396922,2.230483,2.0,-0.020797,8.396922,0
2020-12-01,8.59613,2.256941,2.0,0.023724,8.59613,0
2020-12-02,8.724239,2.273758,2.0,0.014903,8.724239,0
2020-12-03,8.709209,2.2718,2.0,-0.001723,8.709209,0
2020-12-04,8.902808,2.29705,2.0,0.022229,8.902808,0
2020-12-07,9.059239,2.317231,2.0,0.017571,9.059239,0
2020-12-08,9.191157,2.334102,2.0,0.014562,9.191157,0
2020-12-09,9.229226,2.338936,2.0,0.004142,9.229226,0
2020-12-10,9.048812,2.316075,2.0,-0.019548,9.048812,0
2020-12-11,9.064307,2.318058,2.0,0.001712,9.064307,0
2020-12-14,8.999936,2.309827,2.0,-0.007102,8.999936,0
2020-12-15,8.819406,2.286661,2.0,-0.020059,8.819406,0
2020-12-16,9.115223,2.32501,2.0,0.033542,9.115223,0
2020-12-17,9.057197,2.317609,2.0,-0.006366,9.057197,0
2020-12-18,9.045801,2.316152,2.0,-0.001258,9.045801,0
2020-12-21,9.217196,2.338094,2.0,0.018947,9.217196,0
2020-12-22,8.951284,2.304368,2.0,-0.02885,8.951284,0
2020-12-23,9.008903,2.311784,2.0,0.006437,9.008903,0
2020-12-24,9.081351,2.32108,2.0,0.008042,9.081351,0
2020-12-25,9.146395,2.329392,2.0,0.007162,9.146395,0
2020-12-28,9.339962,2.354041,2.0,0.021163,9.339962,0
2020-12-29,9.325749,2.352249,2.0,-0.001522,9.325749,0
2020-12-30,9.603678,2.387301,2.0,0.029802,9.603678,0
2020-12-31,9.662303,2.394587,2.0,0.006104,9.662303,0
2021-01-04,9.884635,2.422137,2.0,0.02301,9.884635,0
2021-01-05,10.014643,2.438066,2.0,0.013153,10.014643,0
2021-01-06,9.992077,2.435319,2.0,-0.002253,9.992077,0
2021-01-07,10.300006,2.472844,2.0,0.030817,10.300006,0
2021-01-08,10.638443,2.51347,2.0,0.032858,10.638443,0
2021-01-11,10.766883,2.528643,2.0,0.012073,10.766883,0
2021-01-12,10.68854,2.519444,2.0,-0.007276,10.68854,0
2021-01-13,11.059905,2.563212,2.0,0.034744,11.059905,0
2021-01-14,10.971833,2.553006,2.0,-0.007963,10.971833,0
2021-01-15,10.844981,2.538247,2.0,-0.011562,10.844981,0
